Sample in Buffer,Sample in Window,TRIGGER,us_sensor_0_i/after_echo_count_ff[31:0],object_det_OBUF
96364,96364,0,00067cd2,1
96365,96365,0,00067cd3,1
96366,96366,0,00067cd4,1
96367,96367,0,00067cd5,1
96368,96368,0,00067cd6,1
96369,96369,0,00067cd7,1
96370,96370,0,00067cd8,1
96371,96371,0,00067cd9,1
96372,96372,0,00067cda,1
96373,96373,0,00067cdb,1
96374,96374,0,00067cdc,1
96375,96375,0,00067cdd,1
96376,96376,0,00067cde,1
96377,96377,0,00067cdf,1
96378,96378,0,00067ce0,1
96379,96379,0,00067ce1,1
96380,96380,0,00067ce2,1
96381,96381,0,00067ce3,1
96382,96382,0,00067ce4,1
96383,96383,0,00067ce5,1
96384,96384,0,00067ce6,1
96385,96385,0,00067ce7,1
96386,96386,0,00067ce8,1
96387,96387,0,00067ce9,1
96388,96388,0,00067cea,1
96389,96389,0,00067ceb,1
96390,96390,0,00067cec,1
96391,96391,0,00067ced,1
96392,96392,0,00067cee,1
96393,96393,0,00067cef,1
96394,96394,0,00067cf0,1
96395,96395,0,00067cf1,1
96396,96396,0,00067cf2,1
96397,96397,0,00067cf3,1
96398,96398,0,00067cf4,1
96399,96399,0,00067cf5,1
96400,96400,0,00067cf6,1
96401,96401,0,00067cf7,1
96402,96402,0,00067cf8,1
96403,96403,0,00067cf9,1
96404,96404,0,00067cfa,1
96405,96405,0,00067cfb,1
96406,96406,0,00067cfc,1
96407,96407,0,00067cfd,1
96408,96408,0,00067cfe,1
96409,96409,0,00067cff,1
96410,96410,0,00067d00,1
96411,96411,0,00067d01,1
96412,96412,0,00067d02,1
96413,96413,0,00067d03,1
96414,96414,0,00067d04,1
96415,96415,0,00067d05,1
96416,96416,0,00067d06,1
96417,96417,0,00067d07,1
96418,96418,0,00067d08,1
96419,96419,0,00067d09,1
96420,96420,0,00067d0a,1
96421,96421,0,00067d0b,1
96422,96422,0,00067d0c,1
96423,96423,0,00067d0d,1
96424,96424,0,00067d0e,1
96425,96425,0,00067d0f,1
96426,96426,0,00067d10,1
96427,96427,0,00067d11,1
96428,96428,0,00067d12,1
96429,96429,0,00067d13,1
96430,96430,0,00067d14,1
96431,96431,0,00067d15,1
96432,96432,0,00067d16,1
96433,96433,0,00067d17,1
96434,96434,0,00067d18,1
96435,96435,0,00067d19,1
96436,96436,0,00067d1a,1
96437,96437,0,00067d1b,1
96438,96438,0,00067d1c,1
96439,96439,0,00067d1d,1
96440,96440,0,00067d1e,1
96441,96441,0,00067d1f,1
96442,96442,0,00067d20,1
96443,96443,0,00067d21,1
96444,96444,0,00067d22,1
96445,96445,0,00067d23,1
96446,96446,0,00067d24,1
96447,96447,0,00067d25,1
96448,96448,0,00067d26,1
96449,96449,0,00067d27,1
96450,96450,0,00067d28,1
96451,96451,0,00067d29,1
96452,96452,0,00067d2a,1
96453,96453,0,00067d2b,1
96454,96454,0,00067d2c,1
96455,96455,0,00067d2d,1
96456,96456,0,00067d2e,1
96457,96457,0,00067d2f,1
96458,96458,0,00067d30,1
96459,96459,0,00067d31,1
96460,96460,0,00067d32,1
96461,96461,0,00067d33,1
96462,96462,0,00067d34,1
96463,96463,0,00067d35,1
96464,96464,0,00067d36,1
96465,96465,0,00067d37,1
96466,96466,0,00067d38,1
96467,96467,0,00067d39,1
96468,96468,0,00067d3a,1
96469,96469,0,00067d3b,1
96470,96470,0,00067d3c,1
96471,96471,0,00067d3d,1
96472,96472,0,00067d3e,1
96473,96473,0,00067d3f,1
96474,96474,0,00067d40,1
96475,96475,0,00067d41,1
96476,96476,0,00067d42,1
96477,96477,0,00067d43,1
96478,96478,0,00067d44,1
96479,96479,0,00067d45,1
96480,96480,0,00067d46,1
96481,96481,0,00067d47,1
96482,96482,0,00067d48,1
96483,96483,0,00067d49,1
96484,96484,0,00067d4a,1
96485,96485,0,00067d4b,1
96486,96486,0,00067d4c,1
96487,96487,0,00067d4d,1
96488,96488,0,00067d4e,1
96489,96489,0,00067d4f,1
96490,96490,0,00067d50,1
96491,96491,0,00067d51,1
96492,96492,0,00067d52,1
96493,96493,0,00067d53,1
96494,96494,0,00067d54,1
96495,96495,0,00067d55,1
96496,96496,0,00067d56,1
96497,96497,0,00067d57,1
96498,96498,0,00067d58,1
96499,96499,0,00067d59,1
96500,96500,0,00067d5a,1
96501,96501,0,00067d5b,1
96502,96502,0,00067d5c,1
96503,96503,0,00067d5d,1
96504,96504,0,00067d5e,1
96505,96505,0,00067d5f,1
96506,96506,0,00067d60,1
96507,96507,0,00067d61,1
96508,96508,0,00067d62,1
96509,96509,0,00067d63,1
96510,96510,0,00067d64,1
96511,96511,0,00067d65,1
96512,96512,0,00067d66,1
96513,96513,0,00067d67,1
96514,96514,0,00067d68,1
96515,96515,0,00067d69,1
96516,96516,0,00067d6a,1
96517,96517,0,00067d6b,1
96518,96518,0,00067d6c,1
96519,96519,0,00067d6d,1
96520,96520,0,00067d6e,1
96521,96521,0,00067d6f,1
96522,96522,0,00067d70,1
96523,96523,0,00067d71,1
96524,96524,0,00067d72,1
96525,96525,0,00067d73,1
96526,96526,0,00067d74,1
96527,96527,0,00067d75,1
96528,96528,0,00067d76,1
96529,96529,0,00067d77,1
96530,96530,0,00067d78,1
96531,96531,0,00067d79,1
96532,96532,0,00067d7a,1
96533,96533,0,00067d7b,1
96534,96534,0,00067d7c,1
96535,96535,0,00067d7d,1
96536,96536,0,00067d7e,1
96537,96537,0,00067d7f,1
96538,96538,0,00067d80,1
96539,96539,0,00067d81,1
96540,96540,0,00067d82,1
96541,96541,0,00067d83,1
96542,96542,0,00067d84,1
96543,96543,0,00067d85,1
96544,96544,0,00067d86,1
96545,96545,0,00067d87,1
96546,96546,0,00067d88,1
96547,96547,0,00067d89,1
96548,96548,0,00067d8a,1
96549,96549,0,00067d8b,1
96550,96550,0,00067d8c,1
96551,96551,0,00067d8d,1
96552,96552,0,00067d8e,1
96553,96553,0,00067d8f,1
96554,96554,0,00067d90,1
96555,96555,0,00067d91,1
96556,96556,0,00067d92,1
96557,96557,0,00067d93,1
96558,96558,0,00067d94,1
96559,96559,0,00067d95,1
96560,96560,0,00067d96,1
96561,96561,0,00067d97,1
96562,96562,0,00067d98,1
96563,96563,0,00067d99,1
96564,96564,0,00067d9a,1
96565,96565,0,00067d9b,1
96566,96566,0,00067d9c,1
96567,96567,0,00067d9d,1
96568,96568,0,00067d9e,1
96569,96569,0,00067d9f,1
96570,96570,0,00067da0,1
96571,96571,0,00067da1,1
96572,96572,0,00067da2,1
96573,96573,0,00067da3,1
96574,96574,0,00067da4,1
96575,96575,0,00067da5,1
96576,96576,0,00067da6,1
96577,96577,0,00067da7,1
96578,96578,0,00067da8,1
96579,96579,0,00067da9,1
96580,96580,0,00067daa,1
96581,96581,0,00067dab,1
96582,96582,0,00067dac,1
96583,96583,0,00067dad,1
96584,96584,0,00067dae,1
96585,96585,0,00067daf,1
96586,96586,0,00067db0,1
96587,96587,0,00067db1,1
96588,96588,0,00067db2,1
96589,96589,0,00067db3,1
96590,96590,0,00067db4,1
96591,96591,0,00067db5,1
96592,96592,0,00067db6,1
96593,96593,0,00067db7,1
96594,96594,0,00067db8,1
96595,96595,0,00067db9,1
96596,96596,0,00067dba,1
96597,96597,0,00067dbb,1
96598,96598,0,00067dbc,1
96599,96599,0,00067dbd,1
96600,96600,0,00067dbe,1
96601,96601,0,00067dbf,1
96602,96602,0,00067dc0,1
96603,96603,0,00067dc1,1
96604,96604,0,00067dc2,1
96605,96605,0,00067dc3,1
96606,96606,0,00067dc4,1
96607,96607,0,00067dc5,1
96608,96608,0,00067dc6,1
96609,96609,0,00067dc7,1
96610,96610,0,00067dc8,1
96611,96611,0,00067dc9,1
96612,96612,0,00067dca,1
96613,96613,0,00067dcb,1
96614,96614,0,00067dcc,1
96615,96615,0,00067dcd,1
96616,96616,0,00067dce,1
96617,96617,0,00067dcf,1
96618,96618,0,00067dd0,1
96619,96619,0,00067dd1,1
96620,96620,0,00067dd2,1
96621,96621,0,00067dd3,1
96622,96622,0,00067dd4,1
96623,96623,0,00067dd5,1
96624,96624,0,00067dd6,1
96625,96625,0,00067dd7,1
96626,96626,0,00067dd8,1
96627,96627,0,00067dd9,1
96628,96628,0,00067dda,1
96629,96629,0,00067ddb,1
96630,96630,0,00067ddc,1
96631,96631,0,00067ddd,1
96632,96632,0,00067dde,1
96633,96633,0,00067ddf,1
96634,96634,0,00067de0,1
96635,96635,0,00067de1,1
96636,96636,0,00067de2,1
96637,96637,0,00067de3,1
96638,96638,0,00067de4,1
96639,96639,0,00067de5,1
96640,96640,0,00067de6,1
96641,96641,0,00067de7,1
96642,96642,0,00067de8,1
96643,96643,0,00067de9,1
96644,96644,0,00067dea,1
96645,96645,0,00067deb,1
96646,96646,0,00067dec,1
96647,96647,0,00067ded,1
96648,96648,0,00067dee,1
96649,96649,0,00067def,1
96650,96650,0,00067df0,1
96651,96651,0,00067df1,1
96652,96652,0,00067df2,1
96653,96653,0,00067df3,1
96654,96654,0,00067df4,1
96655,96655,0,00067df5,1
96656,96656,0,00067df6,1
96657,96657,0,00067df7,1
96658,96658,0,00067df8,1
96659,96659,0,00067df9,1
96660,96660,0,00067dfa,1
96661,96661,0,00067dfb,1
96662,96662,0,00067dfc,1
96663,96663,0,00067dfd,1
96664,96664,0,00067dfe,1
96665,96665,0,00067dff,1
96666,96666,0,00067e00,1
96667,96667,0,00067e01,1
96668,96668,0,00067e02,1
96669,96669,0,00067e03,1
96670,96670,0,00067e04,1
96671,96671,0,00067e05,1
96672,96672,0,00067e06,1
96673,96673,0,00067e07,1
96674,96674,0,00067e08,1
96675,96675,0,00067e09,1
96676,96676,0,00067e0a,1
96677,96677,0,00067e0b,1
96678,96678,0,00067e0c,1
96679,96679,0,00067e0d,1
96680,96680,0,00067e0e,1
96681,96681,0,00067e0f,1
96682,96682,0,00067e10,1
96683,96683,0,00067e11,1
96684,96684,0,00067e12,1
96685,96685,0,00067e13,1
96686,96686,0,00067e14,1
96687,96687,0,00067e15,1
96688,96688,0,00067e16,1
96689,96689,0,00067e17,1
96690,96690,0,00067e18,1
96691,96691,0,00067e19,1
96692,96692,0,00067e1a,1
96693,96693,0,00067e1b,1
96694,96694,0,00067e1c,1
96695,96695,0,00067e1d,1
96696,96696,0,00067e1e,1
96697,96697,0,00067e1f,1
96698,96698,0,00067e20,1
96699,96699,0,00067e21,1
96700,96700,0,00067e22,1
96701,96701,0,00067e23,1
96702,96702,0,00067e24,1
96703,96703,0,00067e25,1
96704,96704,0,00067e26,1
96705,96705,0,00067e27,1
96706,96706,0,00067e28,1
96707,96707,0,00067e29,1
96708,96708,0,00067e2a,1
96709,96709,0,00067e2b,1
96710,96710,0,00067e2c,1
96711,96711,0,00067e2d,1
96712,96712,0,00067e2e,1
96713,96713,0,00067e2f,1
96714,96714,0,00067e30,1
96715,96715,0,00067e31,1
96716,96716,0,00067e32,1
96717,96717,0,00067e33,1
96718,96718,0,00067e34,1
96719,96719,0,00067e35,1
96720,96720,0,00067e36,1
96721,96721,0,00067e37,1
96722,96722,0,00067e38,1
96723,96723,0,00067e39,1
96724,96724,0,00067e3a,1
96725,96725,0,00067e3b,1
96726,96726,0,00067e3c,1
96727,96727,0,00067e3d,1
96728,96728,0,00067e3e,1
96729,96729,0,00067e3f,1
96730,96730,0,00067e40,1
96731,96731,0,00067e41,1
96732,96732,0,00067e42,1
96733,96733,0,00067e43,1
96734,96734,0,00067e44,1
96735,96735,0,00067e45,1
96736,96736,0,00067e46,1
96737,96737,0,00067e47,1
96738,96738,0,00067e48,1
96739,96739,0,00067e49,1
96740,96740,0,00067e4a,1
96741,96741,0,00067e4b,1
96742,96742,0,00067e4c,1
96743,96743,0,00067e4d,1
96744,96744,0,00067e4e,1
96745,96745,0,00067e4f,1
96746,96746,0,00067e50,1
96747,96747,0,00067e51,1
96748,96748,0,00067e52,1
96749,96749,0,00067e53,1
96750,96750,0,00067e54,1
96751,96751,0,00067e55,1
96752,96752,0,00067e56,1
96753,96753,0,00067e57,1
96754,96754,0,00067e58,1
96755,96755,0,00067e59,1
96756,96756,0,00067e5a,1
96757,96757,0,00067e5b,1
96758,96758,0,00067e5c,1
96759,96759,0,00067e5d,1
96760,96760,0,00067e5e,1
96761,96761,0,00067e5f,1
96762,96762,0,00067e60,1
96763,96763,0,00067e61,1
96764,96764,0,00067e62,1
96765,96765,0,00067e63,1
96766,96766,0,00067e64,1
96767,96767,0,00067e65,1
96768,96768,0,00067e66,1
96769,96769,0,00067e67,1
96770,96770,0,00067e68,1
96771,96771,0,00067e69,1
96772,96772,0,00067e6a,1
96773,96773,0,00067e6b,1
96774,96774,0,00067e6c,1
96775,96775,0,00067e6d,1
96776,96776,0,00067e6e,1
96777,96777,0,00067e6f,1
96778,96778,0,00067e70,1
96779,96779,0,00067e71,1
96780,96780,0,00067e72,1
96781,96781,0,00067e73,1
96782,96782,0,00067e74,1
96783,96783,0,00067e75,1
96784,96784,0,00067e76,1
96785,96785,0,00067e77,1
96786,96786,0,00067e78,1
96787,96787,0,00067e79,1
96788,96788,0,00067e7a,1
96789,96789,0,00067e7b,1
96790,96790,0,00067e7c,1
96791,96791,0,00067e7d,1
96792,96792,0,00067e7e,1
96793,96793,0,00067e7f,1
96794,96794,0,00067e80,1
96795,96795,0,00067e81,1
96796,96796,0,00067e82,1
96797,96797,0,00067e83,1
96798,96798,0,00067e84,1
96799,96799,0,00067e85,1
96800,96800,0,00067e86,1
96801,96801,0,00067e87,1
96802,96802,0,00067e88,1
96803,96803,0,00067e89,1
96804,96804,0,00067e8a,1
96805,96805,0,00067e8b,1
96806,96806,0,00067e8c,1
96807,96807,0,00067e8d,1
96808,96808,0,00067e8e,1
96809,96809,0,00067e8f,1
96810,96810,0,00067e90,1
96811,96811,0,00067e91,1
96812,96812,0,00067e92,1
96813,96813,0,00067e93,1
96814,96814,0,00067e94,1
96815,96815,0,00067e95,1
96816,96816,0,00067e96,1
96817,96817,0,00067e97,1
96818,96818,0,00067e98,1
96819,96819,0,00067e99,1
96820,96820,0,00067e9a,1
96821,96821,0,00067e9b,1
96822,96822,0,00067e9c,1
96823,96823,0,00067e9d,1
96824,96824,0,00067e9e,1
96825,96825,0,00067e9f,1
96826,96826,0,00067ea0,1
96827,96827,0,00067ea1,1
96828,96828,0,00067ea2,1
96829,96829,0,00067ea3,1
96830,96830,0,00067ea4,1
96831,96831,0,00067ea5,1
96832,96832,0,00067ea6,1
96833,96833,0,00067ea7,1
96834,96834,0,00067ea8,1
96835,96835,0,00067ea9,1
96836,96836,0,00067eaa,1
96837,96837,0,00067eab,1
96838,96838,0,00067eac,1
96839,96839,0,00067ead,1
96840,96840,0,00067eae,1
96841,96841,0,00067eaf,1
96842,96842,0,00067eb0,1
96843,96843,0,00067eb1,1
96844,96844,0,00067eb2,1
96845,96845,0,00067eb3,1
96846,96846,0,00067eb4,1
96847,96847,0,00067eb5,1
96848,96848,0,00067eb6,1
96849,96849,0,00067eb7,1
96850,96850,0,00067eb8,1
96851,96851,0,00067eb9,1
96852,96852,0,00067eba,1
96853,96853,0,00067ebb,1
96854,96854,0,00067ebc,1
96855,96855,0,00067ebd,1
96856,96856,0,00067ebe,1
96857,96857,0,00067ebf,1
96858,96858,0,00067ec0,1
96859,96859,0,00067ec1,1
96860,96860,0,00067ec2,1
96861,96861,0,00067ec3,1
96862,96862,0,00067ec4,1
96863,96863,0,00067ec5,1
96864,96864,0,00067ec6,1
96865,96865,0,00067ec7,1
96866,96866,0,00067ec8,1
96867,96867,0,00067ec9,1
96868,96868,0,00067eca,1
96869,96869,0,00067ecb,1
96870,96870,0,00067ecc,1
96871,96871,0,00067ecd,1
96872,96872,0,00067ece,1
96873,96873,0,00067ecf,1
96874,96874,0,00067ed0,1
96875,96875,0,00067ed1,1
96876,96876,0,00067ed2,1
96877,96877,0,00067ed3,1
96878,96878,0,00067ed4,1
96879,96879,0,00067ed5,1
96880,96880,0,00067ed6,1
96881,96881,0,00067ed7,1
96882,96882,0,00067ed8,1
96883,96883,0,00067ed9,1
96884,96884,0,00067eda,1
96885,96885,0,00067edb,1
96886,96886,0,00067edc,1
96887,96887,0,00067edd,1
96888,96888,0,00067ede,1
96889,96889,0,00067edf,1
96890,96890,0,00067ee0,1
96891,96891,0,00067ee1,1
96892,96892,0,00067ee2,1
96893,96893,0,00067ee3,1
96894,96894,0,00067ee4,1
96895,96895,0,00067ee5,1
96896,96896,0,00067ee6,1
96897,96897,0,00067ee7,1
96898,96898,0,00067ee8,1
96899,96899,0,00067ee9,1
96900,96900,0,00067eea,1
96901,96901,0,00067eeb,1
96902,96902,0,00067eec,1
96903,96903,0,00067eed,1
96904,96904,0,00067eee,1
96905,96905,0,00067eef,1
96906,96906,0,00067ef0,1
96907,96907,0,00067ef1,1
96908,96908,0,00067ef2,1
96909,96909,0,00067ef3,1
96910,96910,0,00067ef4,1
96911,96911,0,00067ef5,1
96912,96912,0,00067ef6,1
96913,96913,0,00067ef7,1
96914,96914,0,00067ef8,1
96915,96915,0,00067ef9,1
96916,96916,0,00067efa,1
96917,96917,0,00067efb,1
96918,96918,0,00067efc,1
96919,96919,0,00067efd,1
96920,96920,0,00067efe,1
96921,96921,0,00067eff,1
96922,96922,0,00067f00,1
96923,96923,0,00067f01,1
96924,96924,0,00067f02,1
96925,96925,0,00067f03,1
96926,96926,0,00067f04,1
96927,96927,0,00067f05,1
96928,96928,0,00067f06,1
96929,96929,0,00067f07,1
96930,96930,0,00067f08,1
96931,96931,0,00067f09,1
96932,96932,0,00067f0a,1
96933,96933,0,00067f0b,1
96934,96934,0,00067f0c,1
96935,96935,0,00067f0d,1
96936,96936,0,00067f0e,1
96937,96937,0,00067f0f,1
96938,96938,0,00067f10,1
96939,96939,0,00067f11,1
96940,96940,0,00067f12,1
96941,96941,0,00067f13,1
96942,96942,0,00067f14,1
96943,96943,0,00067f15,1
96944,96944,0,00067f16,1
96945,96945,0,00067f17,1
96946,96946,0,00067f18,1
96947,96947,0,00067f19,1
96948,96948,0,00067f1a,1
96949,96949,0,00067f1b,1
96950,96950,0,00067f1c,1
96951,96951,0,00067f1d,1
96952,96952,0,00067f1e,1
96953,96953,0,00067f1f,1
96954,96954,0,00067f20,1
96955,96955,0,00067f21,1
96956,96956,0,00067f22,1
96957,96957,0,00067f23,1
96958,96958,0,00067f24,1
96959,96959,0,00067f25,1
96960,96960,0,00067f26,1
96961,96961,0,00067f27,1
96962,96962,0,00067f28,1
96963,96963,0,00067f29,1
96964,96964,0,00067f2a,1
96965,96965,0,00067f2b,1
96966,96966,0,00067f2c,1
96967,96967,0,00067f2d,1
96968,96968,0,00067f2e,1
96969,96969,0,00067f2f,1
96970,96970,0,00067f30,1
96971,96971,0,00067f31,1
96972,96972,0,00067f32,1
96973,96973,0,00067f33,1
96974,96974,0,00067f34,1
96975,96975,0,00067f35,1
96976,96976,0,00067f36,1
96977,96977,0,00067f37,1
96978,96978,0,00067f38,1
96979,96979,0,00067f39,1
96980,96980,0,00067f3a,1
96981,96981,0,00067f3b,1
96982,96982,0,00067f3c,1
96983,96983,0,00067f3d,1
96984,96984,0,00067f3e,1
96985,96985,0,00067f3f,1
96986,96986,0,00067f40,1
96987,96987,0,00067f41,1
96988,96988,0,00067f42,1
96989,96989,0,00067f43,1
96990,96990,0,00067f44,1
96991,96991,0,00067f45,1
96992,96992,0,00067f46,1
96993,96993,0,00067f47,1
96994,96994,0,00067f48,1
96995,96995,0,00067f49,1
96996,96996,0,00067f4a,1
96997,96997,0,00067f4b,1
96998,96998,0,00067f4c,1
96999,96999,0,00067f4d,1
97000,97000,0,00067f4e,1
97001,97001,0,00067f4f,1
97002,97002,0,00067f50,1
97003,97003,0,00067f51,1
97004,97004,0,00067f52,1
97005,97005,0,00067f53,1
97006,97006,0,00067f54,1
97007,97007,0,00067f55,1
97008,97008,0,00067f56,1
97009,97009,0,00067f57,1
97010,97010,0,00067f58,1
97011,97011,0,00067f59,1
97012,97012,0,00067f5a,1
97013,97013,0,00067f5b,1
97014,97014,0,00067f5c,1
97015,97015,0,00067f5d,1
97016,97016,0,00067f5e,1
97017,97017,0,00067f5f,1
97018,97018,0,00067f60,1
97019,97019,0,00067f61,1
97020,97020,0,00067f62,1
97021,97021,0,00067f63,1
97022,97022,0,00067f64,1
97023,97023,0,00067f65,1
97024,97024,0,00067f66,1
97025,97025,0,00067f67,1
97026,97026,0,00067f68,1
97027,97027,0,00067f69,1
97028,97028,0,00067f6a,1
97029,97029,0,00067f6b,1
97030,97030,0,00067f6c,1
97031,97031,0,00067f6d,1
97032,97032,0,00067f6e,1
97033,97033,0,00067f6f,1
97034,97034,0,00067f70,1
97035,97035,0,00067f71,1
97036,97036,0,00067f72,1
97037,97037,0,00067f73,1
97038,97038,0,00067f74,1
97039,97039,0,00067f75,1
97040,97040,0,00067f76,1
97041,97041,0,00067f77,1
97042,97042,0,00067f78,1
97043,97043,0,00067f79,1
97044,97044,0,00067f7a,1
97045,97045,0,00067f7b,1
97046,97046,0,00067f7c,1
97047,97047,0,00067f7d,1
97048,97048,0,00067f7e,1
97049,97049,0,00067f7f,1
97050,97050,0,00067f80,1
97051,97051,0,00067f81,1
97052,97052,0,00067f82,1
97053,97053,0,00067f83,1
97054,97054,0,00067f84,1
97055,97055,0,00067f85,1
97056,97056,0,00067f86,1
97057,97057,0,00067f87,1
97058,97058,0,00067f88,1
97059,97059,0,00067f89,1
97060,97060,0,00067f8a,1
97061,97061,0,00067f8b,1
97062,97062,0,00067f8c,1
97063,97063,0,00067f8d,1
97064,97064,0,00067f8e,1
97065,97065,0,00067f8f,1
97066,97066,0,00067f90,1
97067,97067,0,00067f91,1
97068,97068,0,00067f92,1
97069,97069,0,00067f93,1
97070,97070,0,00067f94,1
97071,97071,0,00067f95,1
97072,97072,0,00067f96,1
97073,97073,0,00067f97,1
97074,97074,0,00067f98,1
97075,97075,0,00067f99,1
97076,97076,0,00067f9a,1
97077,97077,0,00067f9b,1
97078,97078,0,00067f9c,1
97079,97079,0,00067f9d,1
97080,97080,0,00067f9e,1
97081,97081,0,00067f9f,1
97082,97082,0,00067fa0,1
97083,97083,0,00067fa1,1
97084,97084,0,00067fa2,1
97085,97085,0,00067fa3,1
97086,97086,0,00067fa4,1
97087,97087,0,00067fa5,1
97088,97088,0,00067fa6,1
97089,97089,0,00067fa7,1
97090,97090,0,00067fa8,1
97091,97091,0,00067fa9,1
97092,97092,0,00067faa,1
97093,97093,0,00067fab,1
97094,97094,0,00067fac,1
97095,97095,0,00067fad,1
97096,97096,0,00067fae,1
97097,97097,0,00067faf,1
97098,97098,0,00067fb0,1
97099,97099,0,00067fb1,1
97100,97100,0,00067fb2,1
97101,97101,0,00067fb3,1
97102,97102,0,00067fb4,1
97103,97103,0,00067fb5,1
97104,97104,0,00067fb6,1
97105,97105,0,00067fb7,1
97106,97106,0,00067fb8,1
97107,97107,0,00067fb9,1
97108,97108,0,00067fba,1
97109,97109,0,00067fbb,1
97110,97110,0,00067fbc,1
97111,97111,0,00067fbd,1
97112,97112,0,00067fbe,1
97113,97113,0,00067fbf,1
97114,97114,0,00067fc0,1
97115,97115,0,00067fc1,1
97116,97116,0,00067fc2,1
97117,97117,0,00067fc3,1
97118,97118,0,00067fc4,1
97119,97119,0,00067fc5,1
97120,97120,0,00067fc6,1
97121,97121,0,00067fc7,1
97122,97122,0,00067fc8,1
97123,97123,0,00067fc9,1
97124,97124,0,00067fca,1
97125,97125,0,00067fcb,1
97126,97126,0,00067fcc,1
97127,97127,0,00067fcd,1
97128,97128,0,00067fce,1
97129,97129,0,00067fcf,1
97130,97130,0,00067fd0,1
97131,97131,0,00067fd1,1
97132,97132,0,00067fd2,1
97133,97133,0,00067fd3,1
97134,97134,0,00067fd4,1
97135,97135,0,00067fd5,1
97136,97136,0,00067fd6,1
97137,97137,0,00067fd7,1
97138,97138,0,00067fd8,1
97139,97139,0,00067fd9,1
97140,97140,0,00067fda,1
97141,97141,0,00067fdb,1
97142,97142,0,00067fdc,1
97143,97143,0,00067fdd,1
97144,97144,0,00067fde,1
97145,97145,0,00067fdf,1
97146,97146,0,00067fe0,1
97147,97147,0,00067fe1,1
97148,97148,0,00067fe2,1
97149,97149,0,00067fe3,1
97150,97150,0,00067fe4,1
97151,97151,0,00067fe5,1
97152,97152,0,00067fe6,1
97153,97153,0,00067fe7,1
97154,97154,0,00067fe8,1
97155,97155,0,00067fe9,1
97156,97156,0,00067fea,1
97157,97157,0,00067feb,1
97158,97158,0,00067fec,1
97159,97159,0,00067fed,1
97160,97160,0,00067fee,1
97161,97161,0,00067fef,1
97162,97162,0,00067ff0,1
97163,97163,0,00067ff1,1
97164,97164,0,00067ff2,1
97165,97165,0,00067ff3,1
97166,97166,0,00067ff4,1
97167,97167,0,00067ff5,1
97168,97168,0,00067ff6,1
97169,97169,0,00067ff7,1
97170,97170,0,00067ff8,1
97171,97171,0,00067ff9,1
97172,97172,0,00067ffa,1
97173,97173,0,00067ffb,1
97174,97174,0,00067ffc,1
97175,97175,0,00067ffd,1
97176,97176,0,00067ffe,1
97177,97177,0,00067fff,1
97178,97178,0,00068000,1
97179,97179,0,00068001,1
97180,97180,0,00068002,1
97181,97181,0,00068003,1
97182,97182,0,00068004,1
97183,97183,0,00068005,1
97184,97184,0,00068006,1
97185,97185,0,00068007,1
97186,97186,0,00068008,1
97187,97187,0,00068009,1
97188,97188,0,0006800a,1
97189,97189,0,0006800b,1
97190,97190,0,0006800c,1
97191,97191,0,0006800d,1
97192,97192,0,0006800e,1
97193,97193,0,0006800f,1
97194,97194,0,00068010,1
97195,97195,0,00068011,1
97196,97196,0,00068012,1
97197,97197,0,00068013,1
97198,97198,0,00068014,1
97199,97199,0,00068015,1
97200,97200,0,00068016,1
97201,97201,0,00068017,1
97202,97202,0,00068018,1
97203,97203,0,00068019,1
97204,97204,0,0006801a,1
97205,97205,0,0006801b,1
97206,97206,0,0006801c,1
97207,97207,0,0006801d,1
97208,97208,0,0006801e,1
97209,97209,0,0006801f,1
97210,97210,0,00068020,1
97211,97211,0,00068021,1
97212,97212,0,00068022,1
97213,97213,0,00068023,1
97214,97214,0,00068024,1
97215,97215,0,00068025,1
97216,97216,0,00068026,1
97217,97217,0,00068027,1
97218,97218,0,00068028,1
97219,97219,0,00068029,1
97220,97220,0,0006802a,1
97221,97221,0,0006802b,1
97222,97222,0,0006802c,1
97223,97223,0,0006802d,1
97224,97224,0,0006802e,1
97225,97225,0,0006802f,1
97226,97226,0,00068030,1
97227,97227,0,00068031,1
97228,97228,0,00068032,1
97229,97229,0,00068033,1
97230,97230,0,00068034,1
97231,97231,0,00068035,1
97232,97232,0,00068036,1
97233,97233,0,00068037,1
97234,97234,0,00068038,1
97235,97235,0,00068039,1
97236,97236,0,0006803a,1
97237,97237,0,0006803b,1
97238,97238,0,0006803c,1
97239,97239,0,0006803d,1
97240,97240,0,0006803e,1
97241,97241,0,0006803f,1
97242,97242,0,00068040,1
97243,97243,0,00068041,1
97244,97244,0,00068042,1
97245,97245,0,00068043,1
97246,97246,0,00068044,1
97247,97247,0,00068045,1
97248,97248,0,00068046,1
97249,97249,0,00068047,1
97250,97250,0,00068048,1
97251,97251,0,00068049,1
97252,97252,0,0006804a,1
97253,97253,0,0006804b,1
